gene,log2FoldChange,padj,direction,diagnosis
CPA3,-0.95445376619819,0.0050213527218804,up_in_healthy,Systemic_lupus_erythematosus
CPE,1.161838353322237,0.0118551290294086,up_in_disease,Systemic_lupus_erythematosus
CPEB2,0.6748638064189699,0.0031136022189468,up_in_disease,Systemic_lupus_erythematosus
CPN2,0.587865663410738,0.0024029947546335,up_in_disease,Systemic_lupus_erythematosus
CPNE6,1.7249346196109352,0.0223234523984779,up_in_disease,Systemic_lupus_erythematosus
CPT1B,0.7690150366066927,5.843802430082719e-10,up_in_disease,Systemic_lupus_erythematosus
CR1,0.7655637096315604,0.0037374412218089,up_in_disease,Systemic_lupus_erythematosus
CRACR2A,0.903587616301763,3.119500783717665e-05,up_in_disease,Systemic_lupus_erythematosus
CREG2,0.7422513315057316,0.0007929760393822,up_in_disease,Systemic_lupus_erythematosus
CRISP2,1.807784836001104,7.68430635865325e-05,up_in_disease,Systemic_lupus_erythematosus
CRISP3,2.0262849705316763,1.519795048704317e-06,up_in_disease,Systemic_lupus_erythematosus
CRISPLD1,-0.7598937798935654,0.0497957213768098,up_in_healthy,Systemic_lupus_erythematosus
CSGALNACT2,0.6339735839030084,0.0037331083985468,up_in_disease,Systemic_lupus_erythematosus
CSMD2,1.7001968963810732,0.0147610059682452,up_in_disease,Systemic_lupus_erythematosus
CSNK1A1L,0.8124567944152542,0.0070402311126366,up_in_disease,Systemic_lupus_erythematosus
CSRNP1,0.7578580324539147,0.0001651426679249,up_in_disease,Systemic_lupus_erythematosus
CSRNP3,1.326410395462256,0.0462428991704702,up_in_disease,Systemic_lupus_erythematosus
CSTA,1.280978715682508,3.385344785706975e-10,up_in_disease,Systemic_lupus_erythematosus
CTD-2007N20.1,2.4709905376101835,0.0010604519908992,up_in_disease,Systemic_lupus_erythematosus
CTD-2370N5.3,0.8938004151485205,0.0002844068039126,up_in_disease,Systemic_lupus_erythematosus
CTD-2583A14.10,0.6325510125702761,0.0271557250958062,up_in_disease,Systemic_lupus_erythematosus
CTD-3088G3.8,1.067798570391574,3.144654522067115e-06,up_in_disease,Systemic_lupus_erythematosus
CTGLF11P,-0.6094735035752846,0.0232191441256485,up_in_healthy,Systemic_lupus_erythematosus
CTNND2,-1.1535894505479451,0.0199597912441368,up_in_healthy,Systemic_lupus_erythematosus
CTRL,0.8241783004432863,1.7423476352302444e-05,up_in_disease,Systemic_lupus_erythematosus
CTSF,-0.8717212827912268,7.530263894405747e-06,up_in_healthy,Systemic_lupus_erythematosus
CTSG,2.6386119480532906,1.824417155366836e-07,up_in_disease,Systemic_lupus_erythematosus
CTSL,0.7566243864951312,0.0006971404969816,up_in_disease,Systemic_lupus_erythematosus
CUEDC1,0.603056490687262,0.0008021090426483,up_in_disease,Systemic_lupus_erythematosus
CUX2,-0.8804019048007689,0.0001321742149907,up_in_healthy,Systemic_lupus_erythematosus
CX3CL1,0.6008253411856179,1.8109756875528608e-06,up_in_disease,Systemic_lupus_erythematosus
CXCL10,2.1265098337659145,6.873050203534527e-08,up_in_disease,Systemic_lupus_erythematosus
CXCL11,2.414106943754468,3.0587991820949285e-08,up_in_disease,Systemic_lupus_erythematosus
CXCL13,2.614097521881168,5.918372181064587e-05,up_in_disease,Systemic_lupus_erythematosus
CXCL5,-0.752253752436953,0.0147236031470038,up_in_healthy,Systemic_lupus_erythematosus
CXCR3,-0.7992128060363518,0.0001114538267805,up_in_healthy,Systemic_lupus_erythematosus
CXCR5,-0.6447980996785881,4.068702275968196e-05,up_in_healthy,Systemic_lupus_erythematosus
CXXC4,-1.0378303716608015,0.0156598486683774,up_in_healthy,Systemic_lupus_erythematosus
CXorf21,1.0257701239665689,1.6413214788135129e-10,up_in_disease,Systemic_lupus_erythematosus
CXorf36,0.6896660253128875,0.0024574507346957,up_in_disease,Systemic_lupus_erythematosus
CXorf67,-0.7511685955722033,0.0014140454822553,up_in_healthy,Systemic_lupus_erythematosus
CYP11A1,-1.3823267692925876,0.0059354505575222,up_in_healthy,Systemic_lupus_erythematosus
CYP19A1,2.446848137258866,0.0026253875744924,up_in_disease,Systemic_lupus_erythematosus
CYP1A1,0.7541581809386352,0.0438338866915759,up_in_disease,Systemic_lupus_erythematosus
CYP27C1,0.5960944734630504,0.0013972759953411,up_in_disease,Systemic_lupus_erythematosus
CYP2A7,1.0345923729873652,0.0268095784637995,up_in_disease,Systemic_lupus_erythematosus
CYP2E1,-0.7280407816671854,0.019506398985431,up_in_healthy,Systemic_lupus_erythematosus
CYP2J2,1.1471082154895504,0.0168756914655737,up_in_disease,Systemic_lupus_erythematosus
CYP2S1,-0.7113683796614507,0.0024926229206069,up_in_healthy,Systemic_lupus_erythematosus
CYP2W1,0.6212700413373146,0.0001405335050856,up_in_disease,Systemic_lupus_erythematosus
CYP3A43,0.5891129375648049,0.0159821646414735,up_in_disease,Systemic_lupus_erythematosus
CYP7A1,0.910808364498752,0.0170112143605836,up_in_disease,Systemic_lupus_erythematosus
CYSLTR1,0.6214275139745429,0.0001613918402385,up_in_disease,Systemic_lupus_erythematosus
CYSLTR2,-1.0009367993590823,5.00417559970333e-07,up_in_healthy,Systemic_lupus_erythematosus
CYTH3,-0.6837448371408406,4.725445322232035e-07,up_in_healthy,Systemic_lupus_erythematosus
CYTL1,-0.755082785311186,0.0025715900547093,up_in_healthy,Systemic_lupus_erythematosus
DAAM2,3.273389096493217,2.755582475662347e-06,up_in_disease,Systemic_lupus_erythematosus
DAB2IP,-0.6324853743784971,0.0289408829485201,up_in_healthy,Systemic_lupus_erythematosus
DAPP1,0.609771202782857,7.128772372428076e-05,up_in_disease,Systemic_lupus_erythematosus
DBI,1.0185790779555557,1.2048076703852871e-09,up_in_disease,Systemic_lupus_erythematosus
DBNDD1,-1.19831009329396,9.879166562294836e-05,up_in_healthy,Systemic_lupus_erythematosus
DBP,-0.6947160269650007,2.7556528804956094e-07,up_in_healthy,Systemic_lupus_erythematosus
DCANP1,-1.4023339104218762,4.367294129190877e-05,up_in_healthy,Systemic_lupus_erythematosus
DCHS2,1.1985728981114896,2.910430152996784e-07,up_in_disease,Systemic_lupus_erythematosus
DCST1,0.6159037727395698,0.0359006230937659,up_in_disease,Systemic_lupus_erythematosus
DCTN6,0.6127188539279211,0.0054359212910349,up_in_disease,Systemic_lupus_erythematosus
DCX,0.6239057066398965,0.0014656676874567,up_in_disease,Systemic_lupus_erythematosus
DDIT3,0.9819355030473635,1.697449820294094e-10,up_in_disease,Systemic_lupus_erythematosus
DDIT4L,1.0743856169722192,0.0073510228411808,up_in_disease,Systemic_lupus_erythematosus
DDN,1.024435466129036,0.0241063471243805,up_in_disease,Systemic_lupus_erythematosus
DDO,0.7905179168493879,0.0271922955853705,up_in_disease,Systemic_lupus_erythematosus
DDR1,-0.6120937861757852,0.0008642829073167,up_in_healthy,Systemic_lupus_erythematosus
DDX53,1.643319477772214,0.0239142950622285,up_in_disease,Systemic_lupus_erythematosus
DDX58,1.654883230224408,1.4405203164870194e-10,up_in_disease,Systemic_lupus_erythematosus
DDX60,2.6361213785308437,5.443963437920785e-16,up_in_disease,Systemic_lupus_erythematosus
DDX60L,1.6027238361346052,5.952112493910738e-09,up_in_disease,Systemic_lupus_erythematosus
DEFA1,2.480229085647532,3.415513511051179e-06,up_in_disease,Systemic_lupus_erythematosus
DEFA1B,2.478923771581396,1.9511340287574215e-05,up_in_disease,Systemic_lupus_erythematosus
DEFA3,2.6318403689770107,1.8360975436922168e-07,up_in_disease,Systemic_lupus_erythematosus
DEFA4,2.654176726941041,2.4467894516320755e-07,up_in_disease,Systemic_lupus_erythematosus
DEFA5,2.6229340279680224,0.0016177108927766,up_in_disease,Systemic_lupus_erythematosus
DEFB1,3.6815961367697914,3.0089158864901868e-05,up_in_disease,Systemic_lupus_erythematosus
DENND3,0.6454536205190912,0.0007608541520715,up_in_disease,Systemic_lupus_erythematosus
DEPDC1,1.9881784396774125,1.1994884729193124e-05,up_in_disease,Systemic_lupus_erythematosus
DEPDC1B,1.0418995440908705,0.000832108473653,up_in_disease,Systemic_lupus_erythematosus
DEPDC7,-0.7796398787615544,0.0003754875766505,up_in_healthy,Systemic_lupus_erythematosus
DGKH,0.833422462516586,0.0008416599744574,up_in_disease,Systemic_lupus_erythematosus
DHRS3,-0.6591362038291131,1.0017580709406787e-05,up_in_healthy,Systemic_lupus_erythematosus
DHRS9,0.9744488972002856,0.0001902792139566,up_in_disease,Systemic_lupus_erythematosus
DHX58,1.7952975662903354,2.71772714899182e-11,up_in_disease,Systemic_lupus_erythematosus
DIAPH3,1.3887394563403703,0.0002029724353225,up_in_disease,Systemic_lupus_erythematosus
DISC1,0.6412633188123174,0.0002257317711611,up_in_disease,Systemic_lupus_erythematosus
DKFZp313A047,0.9794432927851834,0.0165772804891867,up_in_disease,Systemic_lupus_erythematosus
DLGAP1,1.3050608402122523,0.0006365246447615,up_in_disease,Systemic_lupus_erythematosus
DLGAP3,-0.6135494266525346,0.0002013991730591,up_in_healthy,Systemic_lupus_erythematosus
DLGAP5,1.730650116173192,5.693146511841299e-07,up_in_disease,Systemic_lupus_erythematosus
DLK1,-1.441457766455884,0.0091903917079211,up_in_healthy,Systemic_lupus_erythematosus
DLL4,0.7894631416263863,0.0226136471154181,up_in_disease,Systemic_lupus_erythematosus
DLX6,0.9981184970870968,0.0049227824633357,up_in_disease,Systemic_lupus_erythematosus
DMKN,-0.847036510682619,0.0175830624524668,up_in_healthy,Systemic_lupus_erythematosus
DMRTC2,0.8184826941280463,8.096305413333405e-05,up_in_disease,Systemic_lupus_erythematosus
DNAH10,1.2219882705021046,0.00010854292123,up_in_disease,Systemic_lupus_erythematosus
DNAH8,0.8675756523830541,0.0035848196803386,up_in_disease,Systemic_lupus_erythematosus
DNAJA1,0.5902956194742068,2.910430152996784e-07,up_in_disease,Systemic_lupus_erythematosus
DNASE1L3,-0.7670900199368953,7.627649050435487e-05,up_in_healthy,Systemic_lupus_erythematosus
DNTT,-0.9356109167825476,0.0378334240712532,up_in_healthy,Systemic_lupus_erythematosus
DOC2B,1.005906186269692,0.0006742868527982,up_in_disease,Systemic_lupus_erythematosus
DOCK4,1.0376816848023824,0.0001022864137884,up_in_disease,Systemic_lupus_erythematosus
DPEP1,3.1875316874745683,0.0044393972167738,up_in_disease,Systemic_lupus_erythematosus
DPM1,0.607262783219931,1.39357617338973e-06,up_in_disease,Systemic_lupus_erythematosus
DPPA2,1.155146213287177,0.0338360608477449,up_in_disease,Systemic_lupus_erythematosus
DPRX,0.698504565473013,0.0145444204179647,up_in_disease,Systemic_lupus_erythematosus
DPY30,0.6393168770883414,2.58703392999889e-06,up_in_disease,Systemic_lupus_erythematosus
DRAP1,0.6726599052573189,0.0003767901877587,up_in_disease,Systemic_lupus_erythematosus
DRC1,1.4889012183020074,2.490100254716289e-06,up_in_disease,Systemic_lupus_erythematosus
DRICH1,0.5866593518021527,0.0011571208974398,up_in_disease,Systemic_lupus_erythematosus
DSC1,-0.8919275257741612,0.0132018813491121,up_in_healthy,Systemic_lupus_erythematosus
DSCC1,0.9467703358937128,0.0014281985599234,up_in_disease,Systemic_lupus_erythematosus
DTL,1.1555627628350376,0.0010149604979685,up_in_disease,Systemic_lupus_erythematosus
DTX3L,1.052986408708144,2.635623818230957e-08,up_in_disease,Systemic_lupus_erythematosus
DUOX2,-1.2931979872749633,0.0121608006535858,up_in_healthy,Systemic_lupus_erythematosus
DUSP1,0.7449750595315107,0.0131493259826631,up_in_disease,Systemic_lupus_erythematosus
DUSP13,1.9024366612634949,1.9812241173602223e-06,up_in_disease,Systemic_lupus_erythematosus
DUX4,0.9586619683070804,6.672715212817208e-06,up_in_disease,Systemic_lupus_erythematosus
DUXA,0.6010853556416496,0.0024792304293329,up_in_disease,Systemic_lupus_erythematosus
DYDC2,0.7829883295073028,0.005606536812599,up_in_disease,Systemic_lupus_erythematosus
DYNAP,0.743385495013707,5.735509919938248e-05,up_in_disease,Systemic_lupus_erythematosus
DYNLT1,0.8955482882975779,3.096491661345524e-08,up_in_disease,Systemic_lupus_erythematosus
DYSF,0.7801495904141518,0.0040628963604825,up_in_disease,Systemic_lupus_erythematosus
DZIP1L,1.2595334153580948,3.267630225347094e-05,up_in_disease,Systemic_lupus_erythematosus
E2F1,0.642934688322537,0.0028308787005952,up_in_disease,Systemic_lupus_erythematosus
E2F2,0.5909809634115545,0.0025814047667338,up_in_disease,Systemic_lupus_erythematosus
E2F7,1.1639686557385307,0.0001914970376336,up_in_disease,Systemic_lupus_erythematosus
E2F8,1.671601478679827,6.097554078811345e-07,up_in_disease,Systemic_lupus_erythematosus
EAF2,1.5403247543148402,1.8109756875528608e-06,up_in_disease,Systemic_lupus_erythematosus
EBF4,-1.0454470692888214,0.0006808384793811,up_in_healthy,Systemic_lupus_erythematosus
EBLN2,0.7613120238166505,0.0109640598114164,up_in_disease,Systemic_lupus_erythematosus
ECHDC3,1.2680672548871172,0.0074461179975567,up_in_disease,Systemic_lupus_erythematosus
EDA2R,0.7081316955032868,0.0026700427261796,up_in_disease,Systemic_lupus_erythematosus
EDAR,-0.9524632310955984,0.0001613918402385,up_in_healthy,Systemic_lupus_erythematosus
EFCAB12,0.7347035248199032,0.0024321775727792,up_in_disease,Systemic_lupus_erythematosus
EGFL6,1.5355718833782928,0.0393172137331621,up_in_disease,Systemic_lupus_erythematosus
EGR3,0.6565272709650563,0.0097325809396681,up_in_disease,Systemic_lupus_erythematosus
EIF2AK2,2.2167740034355505,4.848183744362348e-16,up_in_disease,Systemic_lupus_erythematosus
ELANE,2.00735634734685,3.476750051784028e-05,up_in_disease,Systemic_lupus_erythematosus
ELOVL3,0.7370942962920766,0.0031552994269981,up_in_disease,Systemic_lupus_erythematosus
ELOVL4,-0.8208209631235485,0.0009380605354731,up_in_healthy,Systemic_lupus_erythematosus
EME1,0.8184515680730304,0.0187475833414938,up_in_disease,Systemic_lupus_erythematosus
EMP1,0.6857899063489529,0.0245613690767801,up_in_disease,Systemic_lupus_erythematosus
ENDOU,0.6969327340519361,0.0084610885743127,up_in_disease,Systemic_lupus_erythematosus
ENG,-0.6394132568188015,9.233366781051124e-06,up_in_healthy,Systemic_lupus_erythematosus
ENPP3,-1.2820500545173237,3.7251659996002647e-05,up_in_healthy,Systemic_lupus_erythematosus
ENPP6,0.839352707217044,6.561655923111049e-08,up_in_disease,Systemic_lupus_erythematosus
EPB41L2,-0.6069337460736062,0.0001419930065609,up_in_healthy,Systemic_lupus_erythematosus
EPCAM,2.2267942837110515,0.0212811010583661,up_in_disease,Systemic_lupus_erythematosus
EPHA2,-1.2882725113303617,1.5114967164531783e-06,up_in_healthy,Systemic_lupus_erythematosus
EPHA3,1.107496668431482,0.0007046051328312,up_in_disease,Systemic_lupus_erythematosus
EPHB2,1.570492233887465,6.040443502270791e-07,up_in_disease,Systemic_lupus_erythematosus
EPHB3,-0.7398418372407785,0.0013258315038,up_in_healthy,Systemic_lupus_erythematosus
EPSTI1,2.992051035061296,2.973393404185896e-17,up_in_disease,Systemic_lupus_erythematosus
ERG,1.1356819486026366,0.0034052680608979,up_in_disease,Systemic_lupus_erythematosus
ERGIC2,0.6658738978161934,1.1071227223774197e-06,up_in_disease,Systemic_lupus_erythematosus
ERH,0.7000197638574172,7.703554699643533e-08,up_in_disease,Systemic_lupus_erythematosus
ERICH5,-0.9128581012343354,0.031044336317625,up_in_healthy,Systemic_lupus_erythematosus
ERV3-1,0.8993830522072628,0.0001776574786649,up_in_disease,Systemic_lupus_erythematosus
ESCO2,1.1245881385373668,0.0001480170272843,up_in_disease,Systemic_lupus_erythematosus
ESM1,-1.3092702557185345,6.0002753476805694e-05,up_in_healthy,Systemic_lupus_erythematosus
ESPL1,1.4809715678808104,1.2147072571932766e-05,up_in_disease,Systemic_lupus_erythematosus
ESYT1,-0.591934892884729,4.9581486905697705e-06,up_in_healthy,Systemic_lupus_erythematosus
ETNK2,-0.8187946224986761,1.4688449554486213e-05,up_in_healthy,Systemic_lupus_erythematosus
ETV7,1.9280450136031544,4.788650861528743e-07,up_in_disease,Systemic_lupus_erythematosus
EVC,0.7711318928594428,5.187212286799355e-05,up_in_disease,Systemic_lupus_erythematosus
EVI2A,0.9833837430406752,0.0005280671439784,up_in_disease,Systemic_lupus_erythematosus
EVPLL,2.178989552910783,0.0373380898045729,up_in_disease,Systemic_lupus_erythematosus
EXO1,1.158762030186995,0.000165892373352,up_in_disease,Systemic_lupus_erythematosus
EXOC3L1,2.469853995223824,1.0605432824523923e-09,up_in_disease,Systemic_lupus_erythematosus
EYS,0.8009773218101939,1.4534493193512348e-05,up_in_disease,Systemic_lupus_erythematosus
F2,1.0788705082837935,0.0287203103586315,up_in_disease,Systemic_lupus_erythematosus
F5,0.8082656698646906,0.0071008408581068,up_in_disease,Systemic_lupus_erythematosus
FABP2,0.636022059499379,0.0137427347497008,up_in_disease,Systemic_lupus_erythematosus
FABP5,0.9295314763572888,5.24853758197937e-06,up_in_disease,Systemic_lupus_erythematosus
FADS6,0.6559832242550624,0.000362697867884,up_in_disease,Systemic_lupus_erythematosus
FAM102A,-0.6132359964546581,0.0003778239197026,up_in_healthy,Systemic_lupus_erythematosus
FAM107A,0.6241885210676887,0.0209547572530746,up_in_disease,Systemic_lupus_erythematosus
FAM132B,1.6128140618886508,0.003581018316848,up_in_disease,Systemic_lupus_erythematosus
FAM151A,-0.9345283184659476,0.0297651365664559,up_in_healthy,Systemic_lupus_erythematosus
FAM151B,0.640149636777495,0.0022969607164001,up_in_disease,Systemic_lupus_erythematosus
FAM155B,2.007455857056511,7.329463397423136e-06,up_in_disease,Systemic_lupus_erythematosus
FAM159A,-0.599754496336938,0.0004372902366734,up_in_healthy,Systemic_lupus_erythematosus
FAM178B,-0.6804993743510844,0.012881592808333,up_in_healthy,Systemic_lupus_erythematosus
FAM181B,-0.7116251727408134,0.0386894756875171,up_in_healthy,Systemic_lupus_erythematosus
FAM182B,-1.1169011024016708,0.002738134249275,up_in_healthy,Systemic_lupus_erythematosus
FAM196A,-1.3211314694211362,0.013672944436178,up_in_healthy,Systemic_lupus_erythematosus
FAM198A,-1.3114975924808063,0.0180291642178068,up_in_healthy,Systemic_lupus_erythematosus
FAM209A,0.7879484351378088,6.503554703924571e-07,up_in_disease,Systemic_lupus_erythematosus
FAM209B,0.7290630386629942,1.0830269950362068e-05,up_in_disease,Systemic_lupus_erythematosus
FAM20A,1.2189366345715835,0.0112454028126122,up_in_disease,Systemic_lupus_erythematosus
FAM3D,-1.1512950568573006,0.002038808341292,up_in_healthy,Systemic_lupus_erythematosus
FAM43A,-0.6379192741062794,8.701368615569141e-06,up_in_healthy,Systemic_lupus_erythematosus
FAM46A,0.6442197719449105,6.868456737179348e-05,up_in_disease,Systemic_lupus_erythematosus
FAM46B,-1.3155833181235097,7.937480296022225e-05,up_in_healthy,Systemic_lupus_erythematosus
FAM72A,0.9470408568463322,5.206787017547149e-07,up_in_disease,Systemic_lupus_erythematosus
FAM72B,0.8178405324369067,0.0005923999219785,up_in_disease,Systemic_lupus_erythematosus
FAM72D,1.0684457258399358,0.0055823333661484,up_in_disease,Systemic_lupus_erythematosus
FAM8A1,0.9998849697937068,6.569863030001644e-07,up_in_disease,Systemic_lupus_erythematosus
FANCL,0.6496025063909251,9.087105610234998e-05,up_in_disease,Systemic_lupus_erythematosus
FAP,4.574668135100496,1.7477515758644878e-08,up_in_disease,Systemic_lupus_erythematosus
FAS,0.6123125376954659,0.0004512992323434,up_in_disease,Systemic_lupus_erythematosus
FAT2,0.6299044074584687,0.0006668756725273,up_in_disease,Systemic_lupus_erythematosus
FAT4,-1.2590084443245235,0.0012998599509266,up_in_healthy,Systemic_lupus_erythematosus
